C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2023,P250010703,NO,NO,NO,NO,NO,NO
2023,P250010088,NO,NO,NO,NO,NO,NO
2023,P250010132,NO,NO,NO,NO,NO,NO
2023,P250010205,NO,NO,NO,NO,NO,NO
2023,P250010095,NO,NO,NO,NO,NO,NO
2023,P250010156,NO,NO,NO,NO,NO,NO
2023,P250010832,NO,NO,NO,NO,NO,NO
2023,P250010119,NO,NO,NO,NO,NO,NO
2023,P250100625,NO,NO,NO,NO,NO,NO
2023,P250010231,NO,NO,NO,NO,NO,NO
2023,P250010186,NO,NO,NO,NO,NO,NO
2023,P250010138,NO,NO,NO,NO,NO,NO
2023,P250010142,NO,NO,NO,NO,NO,NO
2023,P250100470,NO,NO,NO,NO,NO,NO
2023,P250010166,NO,NO,NO,NO,NO,NO
2023,P250010495,NO,NO,NO,NO,NO,NO
2023,P250010243,NO,NO,NO,NO,NO,NO
2023,P250010128,NO,NO,NO,NO,NO,NO
2023,P250010306,NO,NO,NO,NO,NO,NO
2023,P250010508,NO,NO,NO,NO,NO,NO
2023,P250010148,NO,NO,NO,NO,NO,NO
2023,P250010149,NO,NO,NO,NO,NO,NO
2023,P250010627,NO,NO,NO,NO,NO,NO
2023,P250100225,NO,NO,NO,NO,NO,NO
2023,P250010174,NO,NO,NO,NO,NO,NO
2023,P250010402,NO,NO,NO,NO,NO,NO
2023,P250010349,NO,NO,NO,NO,NO,NO
2023,P250010198,NO,NO,NO,NO,NO,NO
2023,P250010201,NO,NO,NO,NO,NO,NO
2023,P250010370,NO,NO,NO,NO,NO,NO
2023,P250010459,NO,NO,NO,NO,NO,NO
2023,P250010227,NO,NO,NO,NO,NO,NO
2023,P250010240,NO,NO,NO,NO,NO,NO
2023,P250010248,NO,NO,NO,NO,NO,NO
2023,P250010252,NO,NO,NO,NO,NO,NO
2023,P260030001,NO,NO,NO,NO,NO,NO
2023,P260030329,NO,NO,NO,NO,NO,NO
2023,P260030277,NO,NO,NO,NO,NO,NO
2023,P260420489,NO,NO,NO,NO,NO,NO
2023,P260030247,NO,NO,NO,NO,NO,NO
2023,P260120115,NO,NO,NO,NO,NO,NO
2023,P260120086,NO,NO,NO,NO,NO,NO
2023,P260120094,NO,NO,NO,NO,NO,NO
2023,P260180391,NO,NO,NO,NO,NO,NO
2023,P260180342,NO,NO,NO,NO,NO,NO
2023,P260180362,NO,NO,NO,NO,NO,NO
2023,P260182524,NO,NO,NO,NO,NO,NO
2023,P260180505,NO,NO,NO,NO,NO,NO
2023,P260182538,NO,NO,NO,NO,NO,NO
2023,P260180964,NO,NO,NO,NO,NO,NO
2023,P260180311,NO,NO,NO,NO,NO,NO
2023,P260180289,NO,NO,NO,NO,NO,NO
2023,P260183220,NO,NO,NO,NO,NO,NO
2023,P260420048,NO,NO,NO,NO,NO,NO
2023,P260180319,NO,NO,NO,NO,NO,NO
2023,P260180394,NO,NO,NO,NO,NO,NO
2023,P260180329,NO,NO,NO,NO,NO,NO
2023,P260120088,NO,NO,NO,NO,NO,NO
2023,P260180543,NO,NO,NO,NO,NO,NO
2023,P260180403,NO,NO,NO,NO,NO,NO
2023,P260182293,NO,NO,NO,NO,NO,NO
2023,P260420380,NO,NO,NO,NO,NO,NO
2023,P260180387,NO,NO,NO,NO,NO,NO
2023,P260181039,NO,NO,NO,NO,NO,NO
2023,P260180404,NO,NO,NO,NO,NO,NO
2023,P250060966,NO,NO,NO,NO,NO,NO
2023,P250062099,NO,NO,NO,NO,NO,NO
2023,P250060321,NO,NO,NO,NO,NO,NO
2023,P250060341,NO,NO,NO,NO,NO,NO
2023,P250060622,NO,NO,NO,NO,NO,NO
2023,P250060698,NO,NO,NO,NO,NO,NO
2023,P250061622,NO,NO,NO,NO,NO,NO
2023,P250060297,NO,NO,NO,NO,NO,NO
2023,P250061360,NO,NO,NO,NO,NO,NO
2023,P250060364,NO,NO,NO,NO,NO,NO
2023,P250060387,NO,NO,NO,NO,NO,NO
2023,P250060394,NO,NO,NO,NO,NO,NO
2023,P250060413,NO,NO,NO,NO,NO,NO
2023,P250060999,NO,NO,NO,NO,NO,NO
2023,P250061359,NO,NO,NO,NO,NO,NO
2023,P250060361,NO,NO,NO,NO,NO,NO
2023,P250061478,NO,NO,NO,NO,NO,NO
2023,P250060544,NO,NO,NO,NO,NO,NO
2023,P250061194,NO,NO,NO,NO,NO,NO
2023,P250060591,NO,NO,NO,NO,NO,NO
2023,P250060438,NO,NO,NO,NO,NO,NO
2023,P250100079,NO,NO,NO,NO,NO,NO
2023,P250100207,NO,NO,NO,NO,NO,NO
2023,P250100441,NO,NO,NO,NO,NO,NO
2023,P250100012,NO,NO,NO,NO,NO,NO
2023,P250100029,NO,NO,NO,NO,NO,NO
2023,P250100036,NO,NO,NO,NO,NO,NO
2023,P250100040,NO,NO,NO,NO,NO,NO
2023,P250101230,NO,NO,NO,NO,NO,NO
2023,P250100069,NO,NO,NO,NO,NO,NO
2023,P250100005,NO,NO,NO,NO,NO,NO
2023,P250100197,NO,NO,NO,NO,NO,NO
2023,P250100001,NO,NO,NO,NO,NO,NO
2023,P250100149,NO,NO,NO,NO,NO,NO
2023,P250100153,NO,NO,NO,NO,NO,NO
2023,P250101505,NO,NO,NO,NO,NO,NO
2023,P250100478,NO,NO,NO,NO,NO,NO
2023,P250100482,NO,NO,NO,NO,NO,NO
2023,P250100102,NO,NO,NO,NO,NO,NO
2023,P250100220,NO,NO,NO,NO,NO,NO
2023,P250100382,NO,NO,NO,NO,NO,NO
2023,P250100495,NO,NO,NO,NO,NO,NO
2023,P250100118,NO,NO,NO,NO,NO,NO
2023,P250100387,NO,NO,NO,NO,NO,NO
2023,P250100195,NO,NO,NO,NO,NO,NO
2023,P250100200,NO,NO,NO,NO,NO,NO
2023,P250100213,NO,NO,NO,NO,NO,NO
2023,P250100216,NO,NO,NO,NO,NO,NO
2023,P250100013,NO,NO,NO,NO,NO,NO
2023,P250140388,NO,NO,NO,NO,NO,NO
2023,P250140390,NO,NO,NO,NO,NO,NO
2023,P250140079,NO,NO,NO,NO,NO,NO
2023,P250140146,NO,NO,NO,NO,NO,NO
2023,P250140018,NO,NO,NO,NO,NO,NO
2023,P250140049,NO,NO,NO,NO,NO,NO
2023,P250140395,NO,NO,NO,NO,NO,NO
2023,P250140027,NO,NO,NO,NO,NO,NO
2023,P250140037,NO,NO,NO,NO,NO,NO
2023,P250140036,NO,NO,NO,NO,NO,NO
2023,P250140303,NO,NO,NO,NO,NO,NO
2023,P250140047,NO,NO,NO,NO,NO,NO
2023,P250140116,NO,NO,NO,NO,NO,NO
2023,P250140053,NO,NO,NO,NO,NO,NO
2023,P250140001,NO,NO,NO,NO,NO,NO
2023,P250140134,NO,NO,NO,NO,NO,NO
2023,P250140020,NO,NO,NO,NO,NO,NO
2023,P260290101,NO,NO,NO,NO,NO,NO
2023,P260250033,NO,NO,NO,NO,NO,NO
2023,P260250136,NO,NO,NO,NO,NO,NO
2023,P260250001,NO,NO,NO,NO,NO,NO
2023,P260250037,NO,NO,NO,NO,NO,NO
2023,P250090013,NO,NO,NO,NO,NO,NO
2023,P250090020,NO,NO,NO,NO,NO,NO
2023,P250090249,NO,NO,NO,NO,NO,NO
2023,P250090043,NO,NO,NO,NO,NO,NO
2023,P250090062,NO,NO,NO,NO,NO,NO
2023,P260260016,NO,NO,NO,NO,NO,NO
2023,P260260019,NO,NO,NO,NO,NO,NO
2023,P260260001,NO,NO,NO,NO,NO,NO
2023,P260260179,NO,NO,NO,NO,NO,NO
2023,P250110035,NO,NO,NO,NO,NO,NO
2023,P250111240,NO,NO,NO,NO,NO,NO
2023,P250110655,NO,NO,NO,NO,NO,NO
2023,P250170390,NO,NO,NO,NO,NO,NO
2023,P250171658,NO,NO,NO,NO,NO,NO
2023,P250110386,NO,NO,NO,NO,NO,NO
2023,P250110063,NO,NO,NO,NO,NO,NO
2023,P250110062,NO,NO,NO,NO,NO,NO
2023,P250110083,NO,NO,NO,NO,NO,NO
2023,P250110065,NO,NO,NO,NO,NO,NO
2023,P250170077,NO,NO,NO,NO,NO,NO
2023,P250110088,NO,NO,NO,NO,NO,NO
2023,P250110299,NO,NO,NO,NO,NO,NO
2023,P250110044,NO,NO,NO,NO,NO,NO
2023,P250111086,NO,NO,NO,NO,NO,NO
2023,P250110102,NO,NO,NO,NO,NO,NO
2023,P250110108,NO,NO,NO,NO,NO,NO
2023,P250110736,NO,NO,NO,NO,NO,NO
2023,P250110093,NO,NO,NO,NO,NO,NO
2023,P250110457,NO,NO,NO,NO,NO,NO
2023,P250110625,NO,NO,NO,NO,NO,NO
2023,P250110209,NO,NO,NO,NO,NO,NO
2023,P250110226,NO,NO,NO,NO,NO,NO
2023,P250110281,NO,NO,NO,NO,NO,NO
2023,P250110132,NO,NO,NO,NO,NO,NO
2023,P250110140,NO,NO,NO,NO,NO,NO
2023,P250110430,NO,NO,NO,NO,NO,NO
2023,P250110055,NO,NO,NO,NO,NO,NO
2023,P250111394,NO,NO,NO,NO,NO,NO
2023,P250110124,NO,NO,NO,NO,NO,NO
2023,P250110125,NO,NO,NO,NO,NO,NO
2023,P250110206,NO,NO,NO,NO,NO,NO
2023,P250110358,NO,NO,NO,NO,NO,NO
2023,P250110079,NO,NO,NO,NO,NO,NO
2023,P250110562,NO,NO,NO,NO,NO,NO
2023,P250110751,NO,NO,NO,NO,NO,NO
2023,P250110141,NO,NO,NO,NO,NO,NO
2023,P250110170,NO,NO,NO,NO,NO,NO
2023,P250110171,NO,NO,NO,NO,NO,NO
2023,P250110191,NO,NO,NO,NO,NO,NO
2023,P250170588,NO,NO,NO,NO,NO,NO
2023,P250110213,NO,NO,NO,NO,NO,NO
2023,P250110143,NO,NO,NO,NO,NO,NO
2023,P250110777,NO,NO,NO,NO,NO,NO
2023,P250110166,NO,NO,NO,NO,NO,NO
2023,P250110623,NO,NO,NO,NO,NO,NO
2023,P250110188,NO,NO,NO,NO,NO,NO
2023,P250110985,NO,NO,NO,NO,NO,NO
2023,P250110220,NO,NO,NO,NO,NO,NO
2023,P250110232,NO,NO,NO,NO,NO,NO
2023,P250110233,NO,NO,NO,NO,NO,NO
2023,P250110759,NO,NO,NO,NO,NO,NO
2023,P250170270,NO,NO,NO,NO,NO,NO
2023,P250110269,NO,NO,NO,NO,NO,NO
2023,P250111396,NO,NO,NO,NO,NO,NO
2023,P260250029,NO,NO,NO,NO,NO,NO
2023,P260290143,NO,NO,NO,NO,NO,NO
2023,P260290120,NO,NO,NO,NO,NO,NO
2023,P260290202,NO,NO,NO,NO,NO,NO
2023,P260290211,NO,NO,NO,NO,NO,NO
2023,P260290254,NO,NO,NO,NO,NO,NO
2023,P260290307,NO,NO,NO,NO,NO,NO
2023,P260290326,NO,NO,NO,NO,NO,NO
2023,P260330107,NO,NO,NO,NO,NO,NO
2023,P260030377,NO,NO,NO,NO,NO,NO
2023,P260330095,NO,NO,NO,NO,NO,NO
2023,P260330002,NO,NO,NO,NO,NO,NO
2023,P260330180,NO,NO,NO,NO,NO,NO
2023,P260330110,NO,NO,NO,NO,NO,NO
2023,P260030387,NO,NO,NO,NO,NO,NO
2023,P260330008,NO,NO,NO,NO,NO,NO
2023,P260330011,NO,NO,NO,NO,NO,NO
2023,P260330086,NO,NO,NO,NO,NO,NO
2023,P260330031,NO,NO,NO,NO,NO,NO
2023,P260330265,NO,NO,NO,NO,NO,NO
2023,P260330091,NO,NO,NO,NO,NO,NO
2023,P260330087,NO,NO,NO,NO,NO,NO
2023,P260330088,NO,NO,NO,NO,NO,NO
2023,P260330359,NO,NO,NO,NO,NO,NO
2023,P260330033,NO,NO,NO,NO,NO,NO
2023,P260330056,NO,NO,NO,NO,NO,NO
2023,P260330038,NO,NO,NO,NO,NO,NO
2023,P260330040,NO,NO,NO,NO,NO,NO
2023,P260330105,NO,NO,NO,NO,NO,NO
2023,P260330001,NO,NO,NO,NO,NO,NO
2023,P260330123,NO,NO,NO,NO,NO,NO
2023,P260330048,NO,NO,NO,NO,NO,NO
2023,P260330049,NO,NO,NO,NO,NO,NO
2023,P260330052,NO,NO,NO,NO,NO,NO
2023,P260330198,NO,NO,NO,NO,NO,NO
2023,P260030389,NO,NO,NO,NO,NO,NO
2023,P260330073,NO,NO,NO,NO,NO,NO
2023,P260330100,NO,NO,NO,NO,NO,NO
2023,P260330112,NO,NO,NO,NO,NO,NO
2023,P260330004,NO,NO,NO,NO,NO,NO
2023,P260330017,NO,NO,NO,NO,NO,NO
2023,P260330063,NO,NO,NO,NO,NO,NO
2023,P260330197,NO,NO,NO,NO,NO,NO
2023,P260420059,NO,NO,NO,NO,NO,NO
2023,P260330144,NO,NO,NO,NO,NO,NO
2023,P260330083,NO,NO,NO,NO,NO,NO
2023,P260330098,NO,NO,NO,NO,NO,NO
2023,P260330078,NO,NO,NO,NO,NO,NO
2023,P260330055,NO,NO,NO,NO,NO,NO
2023,P260330054,NO,NO,NO,NO,NO,NO
2023,P260330108,NO,NO,NO,NO,NO,NO
2023,P260330106,NO,NO,NO,NO,NO,NO
2023,P260330150,NO,NO,NO,NO,NO,NO
2023,P260330059,NO,NO,NO,NO,NO,NO
2023,P260330124,NO,NO,NO,NO,NO,NO
2023,P260330062,NO,NO,NO,NO,NO,NO
2023,P260330111,NO,NO,NO,NO,NO,NO
2023,P260330074,NO,NO,NO,NO,NO,NO
2023,P260330076,NO,NO,NO,NO,NO,NO
2023,P260330441,NO,NO,NO,NO,NO,NO
2023,P260330085,NO,NO,NO,NO,NO,NO
2023,P260330215,NO,NO,NO,NO,NO,NO
2023,P260330096,NO,NO,NO,NO,NO,NO
2023,P260330035,NO,NO,NO,NO,NO,NO
2023,P260330103,NO,NO,NO,NO,NO,NO
2023,P250120169,NO,NO,NO,NO,NO,NO
2023,P250120133,NO,NO,NO,NO,NO,NO
2023,P250120182,NO,NO,NO,NO,NO,NO
2023,P250121070,NO,NO,NO,NO,NO,NO
2023,P250120841,NO,NO,NO,NO,NO,NO
2023,P250120296,NO,NO,NO,NO,NO,NO
2023,P250120297,NO,NO,NO,NO,NO,NO
2023,P250120302,NO,NO,NO,NO,NO,NO
2023,P250121189,NO,NO,NO,NO,NO,NO
2023,P250120191,NO,NO,NO,NO,NO,NO
2023,P250120376,NO,NO,NO,NO,NO,NO
2023,P250120357,NO,NO,NO,NO,NO,NO
2023,P250120786,NO,NO,NO,NO,NO,NO
2023,P250120241,NO,NO,NO,NO,NO,NO
2023,P250120197,NO,NO,NO,NO,NO,NO
2023,P250120249,NO,NO,NO,NO,NO,NO
2023,P250120146,NO,NO,NO,NO,NO,NO
2023,P250120311,NO,NO,NO,NO,NO,NO
2023,P250120325,NO,NO,NO,NO,NO,NO
2023,P250120331,NO,NO,NO,NO,NO,NO
2023,P250120348,NO,NO,NO,NO,NO,NO
2023,P260420146,NO,NO,NO,NO,NO,NO
2023,P260420011,NO,NO,NO,NO,NO,NO
2023,P260420015,NO,NO,NO,NO,NO,NO
2023,P260420018,NO,NO,NO,NO,NO,NO
2023,P260420024,NO,NO,NO,NO,NO,NO
2023,P260420037,NO,NO,NO,NO,NO,NO
2023,P260420164,NO,NO,NO,NO,NO,NO
2023,P260420040,NO,NO,NO,NO,NO,NO
2023,P260420101,NO,NO,NO,NO,NO,NO
2023,P260420760,NO,NO,NO,NO,NO,NO
2023,P260420142,NO,NO,NO,NO,NO,NO
2023,P260420081,NO,NO,NO,NO,NO,NO
2023,P260420296,NO,NO,NO,NO,NO,NO
2023,P260420115,NO,NO,NO,NO,NO,NO
2023,P260420118,NO,NO,NO,NO,NO,NO
2023,P260420046,NO,NO,NO,NO,NO,NO
2023,P260420052,NO,NO,NO,NO,NO,NO
2023,P260420055,NO,NO,NO,NO,NO,NO
2023,P260420068,NO,NO,NO,NO,NO,NO
2023,P260420069,NO,NO,NO,NO,NO,NO
2023,P260420174,NO,NO,NO,NO,NO,NO
2023,P260420083,NO,NO,NO,NO,NO,NO
2023,P260420092,NO,NO,NO,NO,NO,NO
2023,P260420006,NO,NO,NO,NO,NO,NO
2023,P260420300,NO,NO,NO,NO,NO,NO
2023,P260420074,NO,NO,NO,NO,NO,NO
2023,P260420079,NO,NO,NO,NO,NO,NO
2023,P260420085,NO,NO,NO,NO,NO,NO
2023,P260420902,NO,NO,NO,NO,NO,NO
2023,P260420586,NO,NO,NO,NO,NO,NO
2023,P260420108,NO,NO,NO,NO,NO,NO
2023,P260420135,NO,NO,NO,NO,NO,NO
2023,P260420136,NO,NO,NO,NO,NO,NO
2023,P260420316,NO,NO,NO,NO,NO,NO
2023,P260420117,NO,NO,NO,NO,NO,NO
2023,P260420124,NO,NO,NO,NO,NO,NO
2023,P260420128,NO,NO,NO,NO,NO,NO
2023,P250180006,NO,NO,NO,NO,NO,NO
2023,P250180001,NO,NO,NO,NO,NO,NO
2023,P260490015,NO,NO,NO,NO,NO,NO
2023,P260490022,NO,NO,NO,NO,NO,NO
2023,P260490001,NO,NO,NO,NO,NO,NO
2023,P260510017,NO,NO,NO,NO,NO,NO
2023,P260510075,NO,NO,NO,NO,NO,NO
2023,P260510047,NO,NO,NO,NO,NO,NO
2023,P260510242,NO,NO,NO,NO,NO,NO
2023,P260510051,NO,NO,NO,NO,NO,NO
2023,P260520044,NO,NO,NO,NO,NO,NO
2023,P260520001,NO,NO,NO,NO,NO,NO
2023,P250150001,NO,NO,NO,NO,NO,NO
2023,P260720156,NO,NO,NO,NO,NO,NO
2023,P260720017,NO,NO,NO,NO,NO,NO
2023,P260720194,NO,NO,NO,NO,NO,NO
2023,P260720001,NO,NO,NO,NO,NO,NO
2023,P250170005,NO,NO,NO,NO,NO,NO
2023,P250170344,NO,NO,NO,NO,NO,NO
2023,P250170026,NO,NO,NO,NO,NO,NO
2023,P250170671,NO,NO,NO,NO,NO,NO
2023,P250171524,NO,NO,NO,NO,NO,NO
2023,P250170185,NO,NO,NO,NO,NO,NO
2023,P250170632,NO,NO,NO,NO,NO,NO
2023,P250171171,NO,NO,NO,NO,NO,NO
2023,P250170349,NO,NO,NO,NO,NO,NO
2023,P250171144,NO,NO,NO,NO,NO,NO
2023,P250110097,NO,NO,NO,NO,NO,NO
2023,P250170691,NO,NO,NO,NO,NO,NO
2023,P250170076,NO,NO,NO,NO,NO,NO
2023,P250170078,NO,NO,NO,NO,NO,NO
2023,P250170079,NO,NO,NO,NO,NO,NO
2023,P250170555,NO,NO,NO,NO,NO,NO
2023,P250170472,NO,NO,NO,NO,NO,NO
2023,P250170020,NO,NO,NO,NO,NO,NO
2023,P250171581,NO,NO,NO,NO,NO,NO
2023,P250171549,NO,NO,NO,NO,NO,NO
2023,P250170173,NO,NO,NO,NO,NO,NO
2023,P250170218,NO,NO,NO,NO,NO,NO
2023,P250110291,NO,NO,NO,NO,NO,NO
2023,P250110134,NO,NO,NO,NO,NO,NO
2023,P250170346,NO,NO,NO,NO,NO,NO
2023,P250110445,NO,NO,NO,NO,NO,NO
2023,P250170216,NO,NO,NO,NO,NO,NO
2023,P250171698,NO,NO,NO,NO,NO,NO
2023,P250170896,NO,NO,NO,NO,NO,NO
2023,P250170141,NO,NO,NO,NO,NO,NO
2023,P250171543,NO,NO,NO,NO,NO,NO
2023,P250170153,NO,NO,NO,NO,NO,NO
2023,P250170149,NO,NO,NO,NO,NO,NO
2023,P250170150,NO,NO,NO,NO,NO,NO
2023,P250170595,NO,NO,NO,NO,NO,NO
2023,P250170172,NO,NO,NO,NO,NO,NO
2023,P250170899,NO,NO,NO,NO,NO,NO
2023,P250110203,NO,NO,NO,NO,NO,NO
2023,P250170958,NO,NO,NO,NO,NO,NO
2023,P250110852,NO,NO,NO,NO,NO,NO
2023,P250170001,NO,NO,NO,NO,NO,NO
2023,P250171181,NO,NO,NO,NO,NO,NO
2023,P250170297,NO,NO,NO,NO,NO,NO
2023,P250110412,NO,NO,NO,NO,NO,NO
2023,P250170345,NO,NO,NO,NO,NO,NO
2023,P260690103,NO,NO,NO,NO,NO,NO
2023,P260690001,NO,NO,NO,NO,NO,NO
2023,P250110364,NO,NO,NO,NO,NO,NO
2023,P250080409,NO,NO,NO,NO,NO,NO
2023,P250080085,NO,NO,NO,NO,NO,NO
2023,P250080012,NO,NO,NO,NO,NO,NO
2023,P250080067,NO,NO,NO,NO,NO,NO
2023,P250080013,NO,NO,NO,NO,NO,NO
2023,P250080031,NO,NO,NO,NO,NO,NO
2023,P250080005,NO,NO,NO,NO,NO,NO
2023,P250080028,NO,NO,NO,NO,NO,NO
2023,P250080002,NO,NO,NO,NO,NO,NO
2023,P250080514,NO,NO,NO,NO,NO,NO
2023,P250080513,NO,NO,NO,NO,NO,NO
2023,P250080020,NO,NO,NO,NO,NO,NO
2023,P250080089,NO,NO,NO,NO,NO,NO
2023,P250080040,NO,NO,NO,NO,NO,NO
2023,P250080035,NO,NO,NO,NO,NO,NO
2023,P250080003,NO,NO,NO,NO,NO,NO
2023,P250080004,NO,NO,NO,NO,NO,NO
2023,P250080132,NO,NO,NO,NO,NO,NO
2023,P250080009,NO,NO,NO,NO,NO,NO
2023,P250080001,NO,NO,NO,NO,NO,NO
2023,P250080024,NO,NO,NO,NO,NO,NO
2023,P250080143,NO,NO,NO,NO,NO,NO
2023,P250080145,NO,NO,NO,NO,NO,NO
2023,P250080150,NO,NO,NO,NO,NO,NO
2023,P250080094,NO,NO,NO,NO,NO,NO
2023,P250080164,NO,NO,NO,NO,NO,NO
2023,P250080180,NO,NO,NO,NO,NO,NO
2023,P250160676,NO,NO,NO,NO,NO,NO
2023,P250160066,NO,NO,NO,NO,NO,NO
2023,P250160067,NO,NO,NO,NO,NO,NO
2023,P250160148,NO,NO,NO,NO,NO,NO
2023,P250160775,NO,NO,NO,NO,NO,NO
2023,P250160117,NO,NO,NO,NO,NO,NO
2023,P250160118,NO,NO,NO,NO,NO,NO
2023,P250160035,NO,NO,NO,NO,NO,NO
2023,P250160032,NO,NO,NO,NO,NO,NO
2023,P250160052,NO,NO,NO,NO,NO,NO
2023,P260420101,NO,NO,NO,NO,NO,NO
2023,P080470182,NO,NO,NO,NO,NO,NO
2023,P180010102,NO,NO,NO,NO,NO,NO
2023,P180010010,NO,NO,NO,NO,NO,NO
2023,P260420560,NO,NO,NO,NO,NO,NO
2023,P260420184,NO,NO,NO,NO,NO,NO
2023,P260490100,NO,NO,NO,NO,NO,NO
2023,P260690040,NO,NO,NO,NO,NO,NO
2023,P250140287,NO,NO,NO,NO,NO,NO
2023,P250120294,NO,NO,NO,NO,NO,NO
2023,P260250031,NO,NO,NO,NO,NO,NO
2023,P260290111,NO,NO,NO,NO,NO,NO
2023,P260480001,NO,NO,NO,NO,NO,NO
2023,P260480263,NO,NO,NO,NO,NO,NO
2023,P260420126,NO,NO,NO,NO,NO,NO
2023,P260420064,NO,NO,NO,NO,NO,NO
2023,P180010011,NO,NO,NO,NO,NO,NO
2023,P180010185,NO,NO,NO,NO,NO,NO
2023,P180010105,NO,NO,NO,NO,NO,NO
2023,P250140015,NO,NO,NO,NO,NO,NO
